post_id,split,label,label_text,caption,full_claim,true_context,image_url,article_url,article_title,misinformation_type,verdict,text_credibility_label,image_context_mismatch,language,source_site,posted_date,fact_checked_by,categories,named_entities,image_available
RG_388932551_case1_instance2,train,1,out_of_context,What are inequal conditions for Nepal in USAs MCC,What are inequal conditions for Nepal in USAs MCC,"Interpretation of some debated clauses with antiUS messages. Part of Chinas ongoing campaign to promote proChina sentiments and Chinese strategies, with an aspersive intent to create public opinion against USA and MCC by providing onesided information and projecting USA as a not a friend.",https://www.facebook.com/watch/?v=4749303495168954,https://www.facebook.com/watch/?v=4749303495168954,What are inequal conditions for Nepal in USAs MCC,Identity_Mismatch,Misleading / भ्रामक,out_of_context,1,ne,Facebook,2025-03-15 00:00:00,N/A (Research paper),Politics,"Nepal, USA, MCC, China",0
RG_388932551_case1_instance3,train,1,out_of_context,Who is Nepals true friend? Why USA is putting pressure on Nepal to ratify MCC,Who is Nepals true friend? Why USA is putting pressure on Nepal to ratify MCC,"AntiUS and antiMCC messages linking MCC to USAs Indo Pacific Strategy and proChina message. Part of Chinas ongoing campaign to promote proChina sentiments and Chinese strategies, with an aspersive intent to create public opinion against USA and MCC by providing onesided information and projecting USA as a not a friend.",https://www.facebook.com/watch/?v=949932989216972,https://www.facebook.com/watch/?v=949932989216972,Who is Nepals true friend? Why USA is putting pressure on Nepal to ratify MCC,Identity_Mismatch,Misleading / भ्रामक,out_of_context,1,ne,Facebook,2025-03-15 00:00:00,N/A (Research paper),Politics,"Nepal, USA, MCC, China",0
RG_388932551_case1_instance1,train,1,out_of_context,Why 500 million US dollars cant buy Nepals sovereignty and peoples selfrespect,Why 500 million US dollars cant buy Nepals sovereignty and peoples selfrespect,"Reporterled opinion with visuals of protests at streets and Parliament. Part of Chinas ongoing campaign to promote proChina sentiments and Chinese strategies, with an aspersive intent to create public opinion against USA and MCC by providing onesided information and projecting USA as a not a friend.",https://www.facebook.com/watch/?v=494631825571607,https://www.facebook.com/watch/?v=494631825571607,Why 500 million US dollars cant buy Nepals sovereignty and peoples selfrespect,Identity_Mismatch,Misleading / भ्रामक,out_of_context,1,ne,Facebook,2025-03-15 00:00:00,N/A (Research paper),Politics,"Nepal, USA, MCC, China",0
OK_youtube_misinfo_president_flee,train,0,in_context,Misinformation in Nepal is a growing concern for stakeholders amid the rise of YouTube users.,Misinformation in Nepal is a growing concern for stakeholders amid the rise of YouTube users.,"This image represents the prevalence of sensational headlines and misleading thumbnails among unregistered Nepali YouTube channels posing as news media. These include false claims, such as Prime Minister Pushpa Kamal Dahal fleeing his official residence by helicopter due to protests, and a political candidate pulling out of the presidential race, which are all fabricated.",https://english.onlinekhabar.com/wp-content/uploads/2023/03/nk-misinfo-in-nepal.png,https://english.onlinekhabar.com/wp-content/uploads/2023/03/nk-misinfo-in-nepal.png,Misinformation in Nepal is a growing concern for stakeholders amid the rise of YouTube users.,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,,Onlinekhabar,Politics,,1
OK_youtube_1_instance_1,train,1,out_of_context,Thumbnails of several YouTube videos are spreading misinformation in Nepal.,Thumbnails of several YouTube videos are spreading misinformation in Nepal.,"This image is a general representation of the problem of misleading YouTube thumbnails spreading misinformation in Nepal, as discussed throughout the article. One example cited is a Trishuli Khabar TV video falsely claiming the President of Nepals carcade killed a person.",https://english.onlinekhabar.com/wp-content/uploads/2023/03/misinfoyiutubenepal.png,https://english.onlinekhabar.com/wp-content/uploads/2023/03/misinfoyiutubenepal.png,Thumbnails of several YouTube videos are spreading misinformation in Nepal.,Miscaptioned,Misleading / भ्रामक,manipulated,1,en,OnlineKhabar,,Onlinekhabar,Politics,,1
KP_20220307_1_v2,train,0,in_context,"Misinformation, disinformation, false news and trial by social media","Misinformation, disinformation, false news and trial by social media","The article from The Kathmandu Post discusses the pervasive nature of unchecked false news and videos online and their detrimental impact on criminal investigations and victims in Nepal, highlighting cases like the Paul Shah rape charge and the Nirmala Pant rape and murder case. It does not provide specific OOC_Media instances with their full misleading captionsclaims, detailed true contexts, and all associated imagevideo URLs.",https://assets-cdn.kathmandupost.com/uploads/source/news/2022/third-party/shutterstock58773429811zon-1646595524.jpg,https://assets-cdn.kathmandupost.com/uploads/source/news/2022/third-party/shutterstock58773429811zon-1646595524.jpg,"Misinformation, disinformation, false news and trial by social media",Fabricated,False / झुटो,fabricated,0,ne-en,Kathmandu Post,2022-03-07 00:00:00,The Kathmandu Post,Politics,"Paul Shah, Nirmala Pant, Shuvam Dhungana, Nabindra Aryal, Pooja Sharma, Jaya Kishan Basnet, Dipendra Adhikari, Bishnu Kumar KC, Umesh Shrestha, Radhika Khatiwada, Hemanta Malla, Baburam Aryal, YouTube, Facebook, Twitter, TikTok, Nepal Police, Cyber Bureau",1
RN_20200517_1_v2,validation,0,in_context,"Video clip of antiIndia demonstration being circulated on social media is six months old, with the viral claim Students in Butwal stage huge demonstration against India claiming Kalapani and Lipulekh is ours.","Video clip of antiIndia demonstration being circulated on social media is six months old, with the viral claim Students in Butwal stage huge demonstration against India claiming Kalapani and Lipulekh is ours.","The video, which went viral on May 16, 2020, was presented as a recent antiIndia demonstration by students in Butwal. However, the video was actually recorded in November 2019 during a demonstration in Butwal against Indias updated political map.",https://assets.rumsan.net/clients/recordnepal/img-2429.jpg,https://assets.rumsan.net/clients/recordnepal/img-2429.jpg,"Video clip of antiIndia demonstration being circulated on social media is six months old, with the viral claim Students in Butwal stage huge demonstra",Fabricated,False / झुटो,fabricated,0,en,Record Nepal,2020-05-17 00:00:00,Sanjog Shiwakoti (author),Politics,"Sanjog Shiwakoti, Students, Butwal, India, Kalapani, Lipulekh",1
thehimalayantimes_20230908_1,train,0,in_context,Vector illustration,Vector illustration,The image is used in an article discussing misinformation and disinformation during election campaigning in Nepal.,https://www.thehimalayantimes.com/thehimalayantimes/uploads/images/2023/09/08/26330.jpg,https://www.thehimalayantimes.com/thehimalayantimes/uploads/images/2023/09/08/26330.jpg,thehimalayantimes 20230908 1,Fabricated,False / झुटो,fabricated,0,ne-en,The Himalayan Times,2023-09-08 00:00:00,The Himalayan Times,Politics,"Tilak Prasad Pathak, Ujjwal Prajapati, Centre for Media Research-Nepal, Kiran Chapagain, Election Commission of Nepal, Umesh Shrestha, Nepalfactcheck.org, Nepali Congress, Maoist",1
OK_202208_local_election_voting,train,0,in_context,The image depicts police personnel guarding the ballot box during the local elections on May 14.,The image depicts police personnel guarding the ballot box during the local elections on May 14.,The image depicts police personnel guarding ballot boxes during local elections in Nepal. It serves as a visual element in an article that exposes and discusses various forms of misinformation during the Nepal general elections.,https://english.onlinekhabar.com/wp-content/uploads/2022/08/local-election-voting-2079-13-1024x683-1.jpg,https://english.onlinekhabar.com/wp-content/uploads/2022/08/local-election-voting-2079-13-1024x683-1.jpg,The image depicts police personnel guarding the ballot box during the local elections on May 14.,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,2022-12-13 00:00:00,Onlinekhabar,Politics,"Election Commission, Nepali Congress, CPN Maoist Center, Martin Chautari, National Democratic Institute, Media Action Nepal, South Asia Check, UML, Dinesh Kumar Thapaliya, Harsha Man Maharjan, Bongbong Marcos, Ferdinand Marcos, Pushpa Kamal Dahal ‘Prachanda’, Pradeep Gyawali, Mohan Mainali, Deepak Adhikari, Kathmandu, Jumla, Kavre, Ramechhap, Rautahat, Saptari, United States of America, Philippines, Gorkha",1
KP_20230219_1,train,0,in_context,The article discusses screenshots purporting to be of a secret circular issued by the Nepali Congress that were doctored and uploaded on social networking sites with the intent of spreading false information. Another example is fake videos and photographs of Yeti Airlines crash in Pokhara that were circulated.,The article discusses screenshots purporting to be of a secret circular issued by the Nepali Congress that were doctored and uploaded on social networking sites with the intent of spreading false information. Another example is fake videos and photographs of Yeti Airlines crash in Pokhara that were circulated.,"The article discusses the spread of fake news and disinformation in Nepal, primarily through social media platforms. It highlights cases like the doctored political circulars and fake accident visuals circulating, attributing these issues to a lack of national policy on misinformation.",https://assets-cdn.kathmandupost.com/uploads/source/news/2023/third-party/fakenews-1676771909.jpg,https://assets-cdn.kathmandupost.com/uploads/source/news/2023/third-party/fakenews-1676771909.jpg,The article discusses screenshots purporting to be of a secret circular issued by the Nepali Congress that were doctored and uploaded on social networ,Fabricated,False / झुटो,fabricated,0,ne-en,Kathmandu Post,2023-02-19 00:00:00,The Kathmandu Post,Politics,"Nepali Congress, CPN (Maoist Centre), Yeti Airlines, Pokhara",1
OK_misinformation_oli_lilliput_v3,train,1,out_of_context,KP Sharma Oli wrongly refers to little people of Africa as Lilliput,KP Sharma Oli wrongly refers to little people of Africa as Lilliput,The article reports on KP Sharma Olis incorrect reference to people from Africa as Lilliput.,https://english.onlinekhabar.com/wp-content/uploads/2021/02/PMDahachowk-750x362-1-300x145.jpg,https://english.onlinekhabar.com/wp-content/uploads/2021/02/PMDahachowk-750x362-1-300x145.jpg,KP Sharma Oli wrongly refers to little people of Africa as Lilliput,Miscaptioned,Misleading / भ्रामक,manipulated,1,en,OnlineKhabar,,Onlinekhabar,Politics,"KP Sharma Oli, Africa, Lilliput",1
OK_misinformation_election_v3,validation,0,in_context,Doctored images and outofcontext videos spread misinformation during Nepal elections,Doctored images and outofcontext videos spread misinformation during Nepal elections,The Vishvas News screenshot was fabricated. The Nepali Congress circular was fabricated to foster dissatisfaction with the alliance. The Prachanda video was old and out of context. The Pradeep Gyawali video was trimmed and misrepresented. The claims about UML candidates handing out money were false.,https://english.onlinekhabar.com/wp-content/uploads/2022/08/local-election-voting-2079-13-1024x683-1-300x200.jpg,https://english.onlinekhabar.com/wp-content/uploads/2022/08/local-election-voting-2079-13-1024x683-1-300x200.jpg,Doctored images and outofcontext videos spread misinformation during Nepal elections,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,,Onlinekhabar,Politics,"Nepal, KP Oli, Indian Special Task Force, Vishvas News, Nepali Congress, CPN Maoist Center, Harsha Man Maharjan, Martin Chautari, United States of America, Philippines, Bongbong Marcos, Ferdinand Marcos, National Democratic Institute, Pushpa Kamal Dahal ‘Prachanda’, Kathmandu, Gorkha, UML, Pradeep Gyawali, Media Action Nepal, Mohan Mainali, South Asia Check",1
OK_misinformation_saurabh_map_v3,train,0,in_context,Commentator Saurabh falsely claims a 1958 postage stamp had a pointy map of Nepal,Commentator Saurabh falsely claims a 1958 postage stamp had a pointy map of Nepal,The article reports on Commentator Saurabhs false claim that a 1958 postage stamp depicted a pointy map of Nepal.,https://english.onlinekhabar.com/wp-content/uploads/2021/07/saurabh-1-300x165.jpg,https://english.onlinekhabar.com/wp-content/uploads/2021/07/saurabh-1-300x165.jpg,Commentator Saurabh falsely claims a 1958 postage stamp had a pointy map of Nepal,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,,Onlinekhabar,Politics,"Saurabh, Nepal",1
OK_misinformation_jhakri_vaccine_v3,train,0,in_context,Ram Kumari Jhakris claim that Oli didnt bring any Covid19 vaccine was false,Ram Kumari Jhakris claim that Oli didnt bring any Covid19 vaccine was false,The article debunks Ram Kumari Jhakris false claim that Oli did not bring any Covid19 vaccine.,https://english.onlinekhabar.com/wp-content/uploads/2021/08/ram-kumari-jhakri-south-asia-check-300x157.jpg,https://english.onlinekhabar.com/wp-content/uploads/2021/08/ram-kumari-jhakri-south-asia-check-300x157.jpg,Ram Kumari Jhakris claim that Oli didnt bring any Covid19 vaccine was false,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,,Onlinekhabar,Politics,"Ram Kumari Jhakri, Oli, Covid-19",1
OK_misinformation_tiktok_v3,train,0,in_context,"TikToks rising popularity pushes more Nepalis into fake news, misinformation, disinformation","TikToks rising popularity pushes more Nepalis into fake news, misinformation, disinformation","This was a piece of fake news, as confirmed by Nepal Check.",https://english.onlinekhabar.com/wp-content/uploads/2021/10/tiktok-300x200.jpg,https://english.onlinekhabar.com/wp-content/uploads/2021/10/tiktok-300x200.jpg,"TikToks rising popularity pushes more Nepalis into fake news, misinformation, disinformation",Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,,Onlinekhabar,Politics,"Sandesh Poudel, Nepal Check, United States, Europe, Canada, BBC, Deepak Adhikari, Facebook, Twitter, YouTube, International Fact-Checking Network, Umesh Shrestha, Netra Prasad Subedi, Ministry of Communications and Information Technology, Chiranjibi Adhikari, CAN Federation, Ghamaraj Luitel, Tribhuvan University Department of Journalism and Mass Communication",1
OK_misinformation_covid_trauma_v3,validation,0,in_context,Fake news during Covid19 crisis may lead kids to trauma. Heres what psychologists have to say,Fake news during Covid19 crisis may lead kids to trauma. Heres what psychologists have to say,"The article discusses how fake news during the Covid19 crisis may lead to trauma in children, and presents psychologists perspectives.",https://english.onlinekhabar.com/wp-content/uploads/2018/06/child-adoption-300x200.jpg,https://english.onlinekhabar.com/wp-content/uploads/2018/06/child-adoption-300x200.jpg,Fake news during Covid19 crisis may lead kids to trauma. Heres what psychologists have to say,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,,Onlinekhabar,Politics,"Covid-19, kids, psychologists",1
CS_20241210_illustrative_image,train,1,out_of_context,"Men passing time in front of a shop in Bhaktapur, Nepal. Photo Bryon Lippincott via Flickr","Men passing time in front of a shop in Bhaktapur, Nepal. Photo Bryon Lippincott via Flickr","The image depicts men in Bhaktapur, Nepal, and is used to illustrate an article about misinformation and disinformation in Nepal.",https://www.csohate.org/wp-content/uploads/2024/12/Nepal-e1733865905726.jpg,https://www.csohate.org/wp-content/uploads/2024/12/Nepal-e1733865905726.jpg,"Men passing time in front of a shop in Bhaktapur, Nepal. Photo Bryon Lippincott via Flickr",Miscaptioned,Misleading / भ्रामक,manipulated,1,en,CSO Hate Watch,2024-12-10 00:00:00,N/A (Illustrative image in an article about misinformation),Politics,"Bhaktapur, Nepal, Bryon Lippincott, Flickr",1
GI_nepal_royal_massacre_2,train,1,out_of_context,Nepal Mourns Loss Of Royal Family,Nepal Mourns Loss Of Royal Family,"This image shows mourners passing a shrine with a portrait of King Birendra, related to the Nepalese Royal Massacre. Similar to the previous instance, its use in a misleading context would qualify it as OOC media.",https://media.gettyimages.com/id/1312338/photo/mourners-pass-a-shrine-with-a-portrait-of-nepalese-king-birendra-and-a-photograph-of-the-king.jpg?s=612x612&w=0&k=20&c=9vZWWk-DQpOttkayXCNBnfMz5vLS8THCW2vGsWsG5eQ=,https://media.gettyimages.com/id/1312338/photo/mourners-pass-a-shrine-with-a-portrait-of-nepalese-king-birendra-and-a-photograph-of-the-king.jpg?s=612x612&w=0&k=20&c=9vZWWk-DQpOttkayXCNBnfMz5vLS8THCW2vGsWsG5eQ=,Nepal Mourns Loss Of Royal Family,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Nepal, Royal Family, King Birendra",1
GI_nepal_royal_massacre_3,validation,1,out_of_context,Nepal Royal Family Massacre Explained,Nepal Royal Family Massacre Explained,This image depicts a press conference related to the Nepalese Royal Massacre. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/1319541/photo/dr-rajiv-shahi-points-to-a-diagram-june-7-2001-during-a-press-conference-at-the-military.jpg?s=612x612&w=0&k=20&c=_tAdoLsWbLWOjjQDfMpOfGi9Fx0hCyHBblENLLIsGR8=,https://media.gettyimages.com/id/1319541/photo/dr-rajiv-shahi-points-to-a-diagram-june-7-2001-during-a-press-conference-at-the-military.jpg?s=612x612&w=0&k=20&c=_tAdoLsWbLWOjjQDfMpOfGi9Fx0hCyHBblENLLIsGR8=,Nepal Royal Family Massacre Explained,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Nepal Royal Family, Dr. Rajiv Shahi",1
GI_fake_news_internet_5,train,0,in_context,fake news abstract 3d concept,fake news abstract 3d concept,"This image is a generic stock photo illustrating an abstract 3D concept of fake news, not a specific outofcontext political media instance.",https://media.gettyimages.com/id/1300681887/photo/fake-news-abstract-3d-concept.jpg?s=612x612&w=0&k=20&c=eZf4eEKptgdZ0FdSsAe9DZaKcmHiE2pHkr9YhU-wqMQ=,https://media.gettyimages.com/id/1300681887/photo/fake-news-abstract-3d-concept.jpg?s=612x612&w=0&k=20&c=eZf4eEKptgdZ0FdSsAe9DZaKcmHiE2pHkr9YhU-wqMQ=,fake news abstract 3d concept,Fabricated,False / झुटो,fabricated,0,ne,Getty Images,,,Politics,,1
OK_fakenews_tu_psychologist_v2,train,0,in_context,TU psychologist makes several false claims in popular YouTube interview,TU psychologist makes several false claims in popular YouTube interview,The article reports on a TU psychologist making several false claims in a popular YouTube interview.,https://english.onlinekhabar.com/wp-content/uploads/2020/04/Capture-2-750x415-300x166.jpg,https://english.onlinekhabar.com/wp-content/uploads/2020/04/Capture-2-750x415-300x166.jpg,TU psychologist makes several false claims in popular YouTube interview,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,2020-07-29 00:00:00,,Politics,"TU psychologist, YouTube interview",1
GI_fake_news_internet_2,train,0,in_context,"online news search and reading, news updates, news websites, information on newspapers, public events, events, announcements on smartphone screen","online news search and reading, news updates, news websites, information on newspapers, public events, events, announcements on smartphone screen","This image is a generic stock photo illustrating the concept of online news and information consumption, not a specific outofcontext political media instance.",https://media.gettyimages.com/id/1368872054/vector/online-news-search-and-reading-news-updates-news-websites-information-on-newspapers-public.jpg?s=612x612&w=0&k=20&c=lnqRsfz6XqoOSHNMXCazLduB5RELyp9e-M0UoKQq4jY=,https://media.gettyimages.com/id/1368872054/vector/online-news-search-and-reading-news-updates-news-websites-information-on-newspapers-public.jpg?s=612x612&w=0&k=20&c=lnqRsfz6XqoOSHNMXCazLduB5RELyp9e-M0UoKQq4jY=,"online news search and reading, news updates, news websites, information on newspapers, public events, events, announcements on smartphone screen",Fabricated,False / झुटो,fabricated,0,ne,Getty Images,,,Politics,smartphone,1
OK_fakenews_arrest_journalists_v2,test,0,in_context,"Defying court order, Kathmandu police arrest 2 journalists for publishing fake news","Defying court order, Kathmandu police arrest 2 journalists for publishing fake news","The article reports on the arrest of two journalists by Kathmandu police for publishing fake news, despite a court order.",https://english.onlinekhabar.com/wp-content/uploads/2021/04/journalist-anish-tamang-arrested-300x182.jpg,https://english.onlinekhabar.com/wp-content/uploads/2021/04/journalist-anish-tamang-arrested-300x182.jpg,"Defying court order, Kathmandu police arrest 2 journalists for publishing fake news",Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,2021-07-29 00:00:00,,Politics,"Kathmandu police, journalists",1
GI_nepal_royal_massacre_6,test,1,out_of_context,Nepalese Royal Family,Nepalese Royal Family,This image is a file photo of Crown Prince Dipendra in Nepal. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/1320214/photo/file-photo-crown-prince-dipendra-sits-for-a-portrait-in-2000-in-nepal-the-public-continues-to.jpg?s=612x612&w=0&k=20&c=8pokMmEghZACMT-B0SGgtK_1zmO1Oj9hQHGaPhOtW2Q=,https://media.gettyimages.com/id/1320214/photo/file-photo-crown-prince-dipendra-sits-for-a-portrait-in-2000-in-nepal-the-public-continues-to.jpg?s=612x612&w=0&k=20&c=8pokMmEghZACMT-B0SGgtK_1zmO1Oj9hQHGaPhOtW2Q=,Nepalese Royal Family,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Nepalese Royal Family, Crown Prince Dipendra, Nepal",1
GI_nepal_royal_massacre_11,train,1,out_of_context,Crown Prince Dipendra Of Nepal,Crown Prince Dipendra Of Nepal,This image shows Crown Prince Dipendra of Nepal at Kathmandu Airport. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/1608097057/photo/crown-prince-dipendra-of-nepal-at-kathmandu-airport-awaiting-the-arrival-of-princess-diana-of.jpg?s=612x612&w=0&k=20&c=Ki1-AXlDzQ1CuTELDGgv2ly6a19dTSp9_bODxrUEz0o=,https://media.gettyimages.com/id/1608097057/photo/crown-prince-dipendra-of-nepal-at-kathmandu-airport-awaiting-the-arrival-of-princess-diana-of.jpg?s=612x612&w=0&k=20&c=Ki1-AXlDzQ1CuTELDGgv2ly6a19dTSp9_bODxrUEz0o=,Crown Prince Dipendra Of Nepal,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Crown Prince Dipendra, Nepal, Kathmandu Airport, Princess Diana",1
GI_nepal_royal_massacre_8,train,1,out_of_context,TO GO WITH AFP STORY on German wire 19 A,TO GO WITH AFP STORY on German wire 19 A,This image is related to an AFP story on German wire. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/57366825/photo/to-go-with-afp-story-on-german-wire-19-april-2006-files-photo-dated-20-april-2000-shows-prince.jpg?s=612x612&w=0&k=20&c=3rHhdfFanbRhW6LuF8T-A1DlG_jtifWxCQ8lP5PoYMw=,https://media.gettyimages.com/id/57366825/photo/to-go-with-afp-story-on-german-wire-19-april-2006-files-photo-dated-20-april-2000-shows-prince.jpg?s=612x612&w=0&k=20&c=3rHhdfFanbRhW6LuF8T-A1DlG_jtifWxCQ8lP5PoYMw=,TO GO WITH AFP STORY on German wire 19 A,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"AFP, German wire",1
GI_fake_news_internet_1,train,0,in_context,man hypnotized by smartphone vector illustration,man hypnotized by smartphone vector illustration,"This image is a generic stock photo illustrating the concept of fake news and internet usage, not a specific outofcontext political media instance.",https://media.gettyimages.com/id/1662708140/vector/man-hypnotized-by-smartphone-vector-illustration.jpg?s=612x612&w=0&k=20&c=fvoEUvnDiNwj-BWUfRJhj5BEh72StMHg9PdaeHRg11s=,https://media.gettyimages.com/id/1662708140/vector/man-hypnotized-by-smartphone-vector-illustration.jpg?s=612x612&w=0&k=20&c=fvoEUvnDiNwj-BWUfRJhj5BEh72StMHg9PdaeHRg11s=,man hypnotized by smartphone vector illustration,Fabricated,False / झुटो,fabricated,0,ne,Getty Images,,,Politics,smartphone,1
GI_nepal_royal_massacre_5,train,1,out_of_context,Nepals Crown Prince Massacres Royal Family,Nepals Crown Prince Massacres Royal Family,This image is a file photo of Nepalese Crown Prince Dipendra. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/1310791/photo/in-this-file-photo-dated-april-26-nepalese-crown-prince-dipendra-bir-bikram-shah-dev-visits-the.jpg?s=612x612&w=0&k=20&c=Hf-EHrbsqPqnBtk-ysSAqiE_tA2kAQQzpd0cSpOO0fA=,https://media.gettyimages.com/id/1310791/photo/in-this-file-photo-dated-april-26-nepalese-crown-prince-dipendra-bir-bikram-shah-dev-visits-the.jpg?s=612x612&w=0&k=20&c=Hf-EHrbsqPqnBtk-ysSAqiE_tA2kAQQzpd0cSpOO0fA=,Nepals Crown Prince Massacres Royal Family,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Nepal''s Crown Prince, Royal Family, Dipendra Bir Bikram Shah Dev",1
GI_nepal_royal_massacre_12,train,1,out_of_context,New Nepalese King Gyanendra Crowned,New Nepalese King Gyanendra Crowned,This image shows the crowning of the new Nepalese King Gyanendra. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/1318636/photo/members-of-the-royal-army-staff-greet-the-new-nepalese-king-gyanendra-during-a-swearing-in.jpg?s=612x612&w=0&k=20&c=4PVlgFdSqdEJHSe6Ipi1DN2ZHgrG_to5LLmpJu47Ynzs=,https://media.gettyimages.com/id/1318636/photo/members-of-the-royal-army-staff-greet-the-new-nepalese-king-gyanendra-during-a-swearing-in.jpg?s=612x612&w=0&k=20&c=4PVlgFdSqdEJHSe6Ipi1DN2ZHgrG_to5LLmpJu47Ynzs=,New Nepalese King Gyanendra Crowned,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,New Nepalese King Gyanendra,0
GI_nepal_royal_massacre_10,train,1,out_of_context,Crown Prince Dipendra of Nepal,Crown Prince Dipendra of Nepal,This image shows Crown Prince Dipendra of Nepal at Kathmandu Airport. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/1608098753/photo/crown-prince-dipendra-of-nepal-at-kathmandu-airport-awaiting-the-arrival-of-princess-diana-of.jpg?s=612x612&w=0&k=20&c=EHbO5_H5dhgwTfBamVnuCj1T0476Fx3FdA_VFXkv4a8=,https://media.gettyimages.com/id/1608098753/photo/crown-prince-dipendra-of-nepal-at-kathmandu-airport-awaiting-the-arrival-of-princess-diana-of.jpg?s=612x612&w=0&k=20&c=EHbO5_H5dhgwTfBamVnuCj1T0476Fx3FdA_VFXkv4a8=,Crown Prince Dipendra of Nepal,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Crown Prince Dipendra, Nepal, Kathmandu Airport, Princess Diana",1
GI_fake_news_internet_4,train,0,in_context,misinformation warning chat speech bubble,misinformation warning chat speech bubble,"This image is a generic stock photo illustrating a misinformation warning in a chat bubble, not a specific outofcontext political media instance.",https://media.gettyimages.com/id/1413885459/vector/misinformation-warning-chat-speech-bubble.jpg?s=612x612&w=0&k=20&c=bVaqm1fExtyfPZcvX2hShHNlmsnDwZOH0kYuvNJ5mlI=,https://media.gettyimages.com/id/1413885459/vector/misinformation-warning-chat-speech-bubble.jpg?s=612x612&w=0&k=20&c=bVaqm1fExtyfPZcvX2hShHNlmsnDwZOH0kYuvNJ5mlI=,misinformation warning chat speech bubble,Fabricated,False / झुटो,fabricated,0,ne,Getty Images,,,Politics,,1
OK_fakenews_naturopath_arrested_v2,train,0,in_context,Naturopath who accused docs of removing organs from Covid19 victims arrested,Naturopath who accused docs of removing organs from Covid19 victims arrested,The article reports on the arrest of a naturopath who falsely accused doctors of removing organs from Covid19 victims.,https://english.onlinekhabar.com/wp-content/uploads/2020/09/Subas-Limbu-300x214.jpg,https://english.onlinekhabar.com/wp-content/uploads/2020/09/Subas-Limbu-300x214.jpg,Naturopath who accused docs of removing organs from Covid19 victims arrested,Fabricated,False / झुटो,fabricated,0,en,OnlineKhabar,2020-07-29 00:00:00,,Politics,"Naturopath, Covid-19, Subas Limbu",1
GI_fake_news_internet_3,validation,0,in_context,man reading fake news on laptop,man reading fake news on laptop,"This image is a generic stock photo illustrating the concept of a man reading fake news on a laptop, not a specific outofcontext political media instance.",https://media.gettyimages.com/id/1441611425/photo/man-reading-fake-news-on-laptop.jpg?s=612x612&w=0&k=20&c=UeuQWSjnvh6X8DDgRolOtYpCnxxiQbnv7nyppsBAaHw=,https://media.gettyimages.com/id/1441611425/photo/man-reading-fake-news-on-laptop.jpg?s=612x612&w=0&k=20&c=UeuQWSjnvh6X8DDgRolOtYpCnxxiQbnv7nyppsBAaHw=,man reading fake news on laptop,Fabricated,False / झुटो,fabricated,0,ne,Getty Images,,,Politics,laptop,1
GI_nepal_royal_massacre_9,validation,1,out_of_context,NEPALROYALDIPENDRA,NEPALROYALDIPENDRA,This image shows the late King Dipendra of Nepal at a medal distribution. Its use in a misleading context would qualify it as OOC media.,https://media.gettyimages.com/id/2194841023/photo/photo-dated-20-april-2000-shows-the-late-king-dipendra-of-nepal-at-a-medal-distribution.jpg?s=612x612&w=0&k=20&c=H5qzTFCM7nSXbyGc_B7l_U-uemqMRSM_Za6b_zsXqnc=,https://media.gettyimages.com/id/2194841023/photo/photo-dated-20-april-2000-shows-the-late-king-dipendra-of-nepal-at-a-medal-distribution.jpg?s=612x612&w=0&k=20&c=H5qzTFCM7nSXbyGc_B7l_U-uemqMRSM_Za6b_zsXqnc=,Photo Dated 20 April Shows The Late King Dipendra Of Nepal At A Medal Distribution,Miscaptioned,Misleading / भ्रामक,manipulated,1,ne,Getty Images,,,Politics,"Nepal, King Dipendra",1
